label,dice,jaccard,precision,recall,fpr,fnr,vs,hd,msd,mdsd,stdsd,hd95,filename
1,0.7846410320607943,0.6456043463366646,0.8979937482227207,0.6966976285351537,0.0004918275254054621,0.30330228911288076,0.2524578000370989,4.113182067871094,0.7036117158668898,0.30303192138671875,0.8575130561469545,2.366736316680908,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC107.nii.gz
1,0.5912817980534205,0.41973036000839764,0.8372802387654333,0.4570093856217675,0.0005450109997318387,0.5429905309823592,0.5876132930513596,6.038140296936035,1.2328386207309034,0.9090919494628906,1.185712037334756,3.4550724029541016,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC114.nii.gz
1,0.7798385655884279,0.6391273675720691,0.7169747849656976,0.8547853657049022,0.0015067547523747865,0.14521450228191388,-0.17535830422738768,6.986538410186768,0.6902984199406482,0.3030281066894531,1.082727712637505,2.9777233600616455,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC115.nii.gz
1,0.8011085263452766,0.6682077101634248,0.9429152963389096,0.6963787776572478,0.0002867681585506491,0.30362114705856,0.3007837872948513,3.791630983352661,0.5770663933415424,0.3030281066894531,0.7400547098776077,2.022826910018921,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC127.nii.gz
1,0.8069366256757422,0.6763568834998267,0.9015326914123002,0.7303068709340548,0.0004400142248763033,0.269693029731496,0.20985621775875316,9.856449127197266,1.0351491788059861,0.0,2.0470230101454563,6.098667621612549,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC130.nii.gz
1,0.7442106542201974,0.5926238000992657,0.8840487367432032,0.642569487319776,0.0004710631191482488,0.3574304211721796,0.3163584335753272,6.276750087738037,1.0348642975643452,0.6060600280761719,1.2388777710509824,4.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU008.nii.gz
1,0.7670001194692568,0.6220601733871237,0.8847197130684136,0.6769288245416163,0.0004776294033173104,0.32307108102076865,0.26611738269755497,12.0,1.3035980520601682,0.3030281066894531,2.734334558799989,10.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU025.nii.gz
1,0.6275574922341285,0.4572559423678133,0.816594398759827,0.5095902287626989,0.0006501361906673302,0.49040968118778194,0.46298863321319655,8.091307640075684,1.1713251424263296,0.6060638427734375,1.4777587496516968,4.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU034.nii.gz
1,0.6333764746305716,0.4634608309258806,0.8868886503373656,0.49257625213935297,0.0004312029073773067,0.5074236732504906,0.5716889720343454,4.966001510620117,1.100202363386992,0.6060600280761719,1.2331386022621245,3.7969534397125244,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU036.nii.gz
1,0.6885552208439468,0.5250356185695054,0.7941409340137465,0.6077510768377583,0.0009275687971957192,0.3922488362661769,0.26591188776765934,6.269432067871094,0.9059484562076219,0.6060600280761719,1.0644169766636498,2.7103829383850098,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\AMC006.nii.gz
1,0.5208995615118377,0.35217321823274317,0.7820598939188448,0.3904972419535727,0.0006539305418034921,0.6095026728965708,0.667878237164925,8.218537330627441,1.612544343762233,0.909088134765625,1.81367927944664,5.408617877960197,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\AMC012.nii.gz
1,0.755624611158283,0.6072320442319498,0.9070908557168674,0.6475041609994279,0.00048467683404343606,0.35249576889401507,0.3339605661457907,4.93297004699707,0.7908569805051028,0.4285518527030945,0.9297516628304155,2.4158949851989746,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC007.nii.gz
1,0.643136823316034,0.4739879704656694,0.9049662365870564,0.49881662205612004,0.0003399194430133657,0.5011832990546466,0.5786502568275441,4.277346134185791,1.0595496928921686,0.6775965690612793,1.0406632716219961,2.858777618408203,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC022.nii.gz
1,0.7807725610210878,0.6403830294985611,0.6996250152912185,0.8832139919412226,0.0017603519672966196,0.11678589798724293,-0.23197431156952417,4.93297004699707,0.5881144041566239,0.30303192138671875,0.7388630161792086,2.032782793045044,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC027.nii.gz
1,0.5216910760222775,0.3528971973047084,0.8871491874813142,0.3694835488010668,0.000462784617438513,0.630516399034095,0.8238933490461811,8.757725715637207,2.0453338931330403,1.8181800842285156,1.8296056339481965,5.517810344696045,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC036.nii.gz
1,0.48849503140629436,0.3231845356491199,0.6491866429165071,0.3915704896342132,0.0013802007734549913,0.608429431879018,0.4950553216488789,10.828814506530762,2.293890105181277,1.631866216659546,2.3773859510452158,7.980453014373779,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC038.nii.gz
1,0.73806590834362,0.5848688241513904,0.8381034173553611,0.6593631039148519,0.0009221557801480962,0.3406368202701425,0.23872363898671872,5.622332572937012,0.7310447050540736,0.30303192138671875,0.9505498483269085,2.5812766551971436,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC052.nii.gz
1,0.7106795795583843,0.5512047806665186,0.8817793722793172,0.5951894262771783,0.0005402335752144761,0.40481049808558367,0.3880785730413186,6.217955589294434,1.080531073474198,0.4285518527030945,1.4177628306735042,4.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC059.nii.gz
1,0.7731851735220115,0.6302378784756919,0.765766820293358,0.7807485612692628,0.0014051615694793984,0.21925130830164233,-0.01937483854301214,6.496161460876465,0.674343171851154,0.3030242919921875,1.025740148321294,2.668731212615967,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC069.nii.gz
1,0.45163392683193265,0.29168420482622526,0.9881035003322626,0.2927121304826522,2.561617137340787e-05,0.7072877990352552,1.0858572127671144,17.04754638671875,4.943966043057518,2.1427457332611084,5.251521184650269,15.906744956970215,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC071.nii.gz
1,0.7164076319227594,0.5581270578882479,0.8176120826214521,0.6374977632614061,0.0008339225358438721,0.36250214949379256,0.2475611549585764,6.217659950256348,0.8143686866488704,0.30303192138671875,1.04639606872232,2.8651852607726993,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC079.nii.gz
1,0.598488440792027,0.42703068473459244,0.8648119479466665,0.4575755454305976,0.0006466630040869195,0.5424243937458553,0.6159108989657915,6.162467956542969,1.132211037719377,0.6060562133789062,1.3288551803864241,4.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC080.nii.gz
1,0.7032672919174607,0.5423378985769337,0.8821409734052442,0.5847052531523499,0.00048568732152107273,0.4152946645295798,0.40554455445544557,6.392716884613037,0.9528390239851087,0.6060562133789062,1.1867632445884726,3.347075581550598,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC093.nii.gz
1,0.49215033227997074,0.32639217477438276,0.5420948080933984,0.45063245846620187,0.002371659638502743,0.5493674593915344,0.18426482461648874,14.81515884399414,3.6609099784261243,2.1427431106567383,3.6405770711202092,10.695024681091315,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC094.nii.gz
1,0.7846410320607943,0.6456043463366646,0.8979937482227207,0.6966976285351537,0.0004918275254054621,0.30330228911288076,0.2524578000370989,4.113182067871094,0.7036117158668898,0.30303192138671875,0.8575130561469545,2.366736316680908,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC107.nii.gz
1,0.5912817980534205,0.41973036000839764,0.8372802387654333,0.4570093856217675,0.0005450109997318387,0.5429905309823592,0.5876132930513596,6.038140296936035,1.2328386207309034,0.9090919494628906,1.185712037334756,3.4550724029541016,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC114.nii.gz
1,0.7798385655884279,0.6391273675720691,0.7169747849656976,0.8547853657049022,0.0015067547523747865,0.14521450228191388,-0.17535830422738768,6.986538410186768,0.6902984199406482,0.3030281066894531,1.082727712637505,2.9777233600616455,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC115.nii.gz
1,0.8011085263452766,0.6682077101634248,0.9429152963389096,0.6963787776572478,0.0002867681585506491,0.30362114705856,0.3007837872948513,3.791630983352661,0.5770663933415424,0.3030281066894531,0.7400547098776077,2.022826910018921,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC127.nii.gz
1,0.8069366256757422,0.6763568834998267,0.9015326914123002,0.7303068709340548,0.0004400142248763033,0.269693029731496,0.20985621775875316,9.856449127197266,1.0351491788059861,0.0,2.0470230101454563,6.098667621612549,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\MUMC130.nii.gz
1,0.7442106542201974,0.5926238000992657,0.8840487367432032,0.642569487319776,0.0004710631191482488,0.3574304211721796,0.3163584335753272,6.276750087738037,1.0348642975643452,0.6060600280761719,1.2388777710509824,4.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU008.nii.gz
1,0.7670001194692568,0.6220601733871237,0.8847197130684136,0.6769288245416163,0.0004776294033173104,0.32307108102076865,0.26611738269755497,12.0,1.3035980520601682,0.3030281066894531,2.734334558799989,10.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU025.nii.gz
1,0.6275574922341285,0.4572559423678133,0.816594398759827,0.5095902287626989,0.0006501361906673302,0.49040968118778194,0.46298863321319655,8.091307640075684,1.1713251424263296,0.6060638427734375,1.4777587496516968,4.0,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU034.nii.gz
1,0.6333764746305716,0.4634608309258806,0.8868886503373656,0.49257625213935297,0.0004312029073773067,0.5074236732504906,0.5716889720343454,4.966001510620117,1.100202363386992,0.6060600280761719,1.2331386022621245,3.7969534397125244,C:\Users\E.Lavrova\Documents\GitHub\plaqueuqalp\res\nifti_compare\t2w_plaqunet_0\UMCU036.nii.gz
